pk_productkey;product_category;product_subcategory;product_categoryname;product_subcategoryname;standard_cost;colour;list_price;size;dealer_price;model_name;details;product_start_date;product_end_date;supplier;supplier_name;transportation_fees
581;BK;RBK;Bikes;Road Bikes;1082,51;Yellow;1700,99;42;1020,594;Road-350-W;Cross-train race or just socialize on a sleek aerodynamic bike designed for a woman  Advanced seat technology provides comfort all day;01/07/2018;;SP4;Next Bike;0
582;BK;RBK;Bikes;Road Bikes;1082,51;Yellow;1700,99;44;1020,594;Road-350-W;Cross-train race or just socialize on a sleek aerodynamic bike designed for a woman  Advanced seat technology provides comfort all day;01/07/2018;;SP4;Next Bike;0
583;BK;RBK;Bikes;Road Bikes;1082,51;Yellow;1700,99;48;1020,594;Road-350-W;Cross-train race or just socialize on a sleek aerodynamic bike designed for a woman  Advanced seat technology provides comfort all day;01/07/2018;;SP1;Pedal For Life;0
584;BK;RBK;Bikes;Road Bikes;343,6496;Black;539,99;58;323,994;Road-750;Entry level adult bike offers a comfortable ride cross-country or down the block Quick-release hubs and rims;01/07/2018;;SP5;Be A Bike;1
585;BK;TBK;Bikes;Touring Bikes;461,4448;Blue;742,35;44;445,41;Touring-3000;All-occasion value bike with our basic comfort and safety features Offers wider more stable tires for a ride around town or weekend trip;01/07/2018;;SP1;Pedal For Life;0
586;BK;TBK;Bikes;Touring Bikes;461,4448;Blue;742,35;50;445,41;Touring-3000;All-occasion value bike with our basic comfort and safety features Offers wider more stable tires for a ride around town or weekend trip;01/07/2018;;SP6;Alicia Bike Keys;1
587;BK;MBK;Bikes;Mountain Bikes;419,7784;Silver;769,49;38;461,694;Mountain-400-W;This bike delivers a high-level of performance on a budget It is responsive and maneuverable and offers peace-of-mind when you decide to go off-road;01/07/2018;;SP5;Be A Bike;1
588;BK;MBK;Bikes;Mountain Bikes;419,7784;Silver;769,49;40;461,694;Mountain-400-W;This bike delivers a high-level of performance on a budget It is responsive and maneuverable and offers peace-of-mind when you decide to go off-road;01/07/2018;;SP8;Mike Bikes;0
589;BK;MBK;Bikes;Mountain Bikes;419,7784;Silver;769,49;42;461,694;Mountain-400-W;This bike delivers a high-level of performance on a budget It is responsive and maneuverable and offers peace-of-mind when you decide to go off-road;01/07/2018;;SP4;Next Bike;0
590;BK;MBK;Bikes;Mountain Bikes;419,7784;Silver;769,49;46;461,694;Mountain-400-W;This bike delivers a high-level of performance on a budget It is responsive and maneuverable and offers peace-of-mind when you decide to go off-road;01/07/2018;;SP5;Be A Bike;1
591;BK;MBK;Bikes;Mountain Bikes;308,2179;Silver;564,99;40;338,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP4;Next Bike;0
592;BK;MBK;Bikes;Mountain Bikes;308,2179;Silver;564,99;42;338,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP7;Biker Boys Inc;0
593;BK;MBK;Bikes;Mountain Bikes;308,2179;Silver;564,99;44;338,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP5;Be A Bike;1
594;BK;MBK;Bikes;Mountain Bikes;308,2179;Silver;564,99;48;338,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP4;Next Bike;0
595;BK;MBK;Bikes;Mountain Bikes;308,2179;Silver;564,99;52;338,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP8;Mike Bikes;0
596;BK;MBK;Bikes;Mountain Bikes;294,5797;Black;539,99;40;323,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP3;Life on Wheels;1
597;BK;MBK;Bikes;Mountain Bikes;294,5797;Black;539,99;42;323,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP8;Mike Bikes;0
598;BK;MBK;Bikes;Mountain Bikes;294,5797;Black;539,99;44;323,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP4;Next Bike;0
599;BK;MBK;Bikes;Mountain Bikes;294,5797;Black;539,99;48;323,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP2;Trackish Life;0
600;BK;MBK;Bikes;Mountain Bikes;294,5797;Black;539,99;52;323,994;Mountain-500;Suitable for any type of riding on or off-road Fits any budget Smooth-shifting with a comfortable ride;01/07/2018;;SP7;Biker Boys Inc;0
601;CP;CP2;Components;Bottom Brackets;23,9716;;53,99;;32,394;LL Bottom Bracket;Chromoly steel;01/07/2018;;SP3;Life on Wheels;1
602;CP;CP2;Components;Bottom Brackets;44,9506;;101,24;;60,744;ML Bottom Bracket;Aluminum alloy cups large diameter spindle;01/07/2018;;SP4;Next Bike;0
603;CP;CP2;Components;Bottom Brackets;53,9416;;121,49;;72,894;HL Bottom Bracket;Aluminum alloy cups and a hollow axle;01/07/2018;;SP2;Trackish Life;0
604;BK;RBK;Bikes;Road Bikes;343,6496;Black;539,99;44;323,994;Road-750;Entry level adult bike offers a comfortable ride cross-country or down the block Quick-release hubs and rims;01/07/2018;;SP7;Biker Boys Inc;0
605;BK;RBK;Bikes;Road Bikes;343,6496;Black;539,99;48;323,994;Road-750;Entry level adult bike offers a comfortable ride cross-country or down the block Quick-release hubs and rims;01/07/2018;;SP1;Pedal For Life;0
606;BK;RBK;Bikes;Road Bikes;343,6496;Black;539,99;52;323,994;Road-750;Entry level adult bike offers a comfortable ride cross-country or down the block Quick-release hubs and rims;01/07/2018;;SP8;Mike Bikes;0
